,nzks14,thereisnoflour,trump,whānauora,socialimpact,lockdown,stayhomestaysafe,foodandfibre,girls,peopleandplace,deaths,coronavirus,covid19nz,mars2025,contamination,mybubble,wefeedtheworld,organisationalchange,waipareira,legends,wheatfree,covidusa,calledme,kiwiaerospace,mytechnology,leadership,racecartransporter,bacteria,hmmmm,news,covi,ksi,dairyfree,illustration,coronavirusnz,covid19,funny,characterdesign,oneunit,ppe,americafirst,free,technologies,changemanagement,cuttheclutter,afl,nutfree,racing,mentalhealthduringcovid19,lol,virus,rugby,flatteningthecurve,smallbusiness,firstkiwispaceman,lockdownnz,lutongbahay,copicmarkerau,whanauwhenuawhakapapa,diy,lockdownnewzealand,worldwide,ks,climatechange,themselves,mytechnologywork,allergyfriendly,level3,staystrong,nzpol,pauleagle,kiwiscare,day22,racecar,nocall,masks,leaderslead,usa,conversation,kiwisteve,ks1,lockdownextention,cases,kills,groups,fighting,hospital,mask,stayhome,indiafightscoronavirus,auspol,nrl,nzlockdown,workforce,earnthefern,hair,trustardern,nz,day21oflockdown,eggfree,optimusprime,covid19aus,newzealand,quarantinelife,alertlevel,kiwiscantech,tamatime,2million,jacindaardern,extendthelockdown,uglyink,orangechicken,waiatamai
hospital,0.8654121756209334,4.044217471813429,1.6258643182523793,13.2621870210214,11.626630910402673,53.88500749124316,0.8417937766864768,34.181355674047346,1.0587499593715946,34.181355674047346,0.0,343.375675964979,512.879360620473,1.0587499593715946,1.5299661903211421,0.8417937766864768,34.181355674047346,13.2621870210214,11.626630910402673,15.870503319471183,3.165418008709778,0.8654121756209334,0.0,44.334989698381904,32.0965694611756,8.6073652142464,1.2882362066084865,1.5299661903211421,2.244033843518962,0.8654121756209334,1.9238047761435184,60.53118069894166,3.165418008709778,1.2479409666885655,13.3595812118589,112028.46910196182,1.6258643182523793,1.2479409666885655,2.244033843518962,1.2479409666885655,9.901630915736813,1.2882362066084865,1.0587499593715946,11.626630910402673,0.6952765771577633,56.37608195749758,3.165418008709778,1.0587499593715946,19.913797098435406,1.6258643182523793,1.0587499593715946,56.37608195749758,1.9118059250669979,1.9238047761435184,0.0,3.1517070205971556,14.62117726576287,1.2479409666885655,34.181355674047346,1.6258643182523793,81.06367104106461,0.0,0.8654121756209334,16.98386961174404,0.8654121756209334,0.8654121756209334,3.165418008709778,24.508759598847163,14.62117726576287,98.9115431778059,0.8417937766864768,37.638773243426165,0.8417937766864768,1.2882362066084865,1.2882362066084865,1.2479409666885655,34.181355674047346,2.244033843518962,0.8654121756209334,12.322621234171915,126.67132132672678,0.7686545976874182,0.0,1.0587499593715946,0.8654121756209334,0.8654121756209334,0.0,1.2479409666885655,14.62117726576287,387.89587331444903,81.06367104106461,56.37608195749758,15.622882571656731,13.2621870210214,8.6073652142464,1.6258643182523793,106.06222250532615,1.521304185550252,3.339319177469698,3.165418008709778,1.2479409666885655,0.8654121756209334,179.16622395405605,1.2479409666885655,0.8417937766864768,77.93132884863743,0.8417937766864768,0.0,11.91288988676431,0.7686545976874182,4.237627832834477,14.62117726576287,11.626630910402673
mask,1.2446191214382452,3.991715301723824,1.8146997743711306,13.250485990534266,11.57352389769549,53.28959927651266,1.105284547807448,34.19740855387268,1.3165384296401417,34.19740855387268,1.2479409666885655,343.30805548625784,512.8416088279159,1.3165384296401417,1.8202618519220255,1.105284547807448,34.19740855387268,13.250485990534266,11.57352389769549,15.920036290768845,3.323388091727446,1.2446191214382452,1.2479409666885655,44.42754921819467,32.19064305634597,8.723116300820948,1.5893841589313724,1.8202618519220255,2.4560242482865293,1.2446191214382452,2.0672261834634464,60.622888541703304,3.323388091727446,0.0,13.441615838785495,112028.48987604235,1.8146997743711306,0.0,2.4560242482865293,0.0,9.947689344574389,1.5893841589313724,1.3165384296401417,11.57352389769549,1.0644629186546384,56.34033218702894,3.323388091727446,1.3165384296401417,19.938466095246266,1.8146997743711306,1.3165384296401417,56.34033218702894,2.1148814098282407,2.0672261834634464,1.2479409666885655,3.2278307279925804,14.679388987986355,0.0,34.19740855387268,1.8146997743711306,81.14729763937383,1.2479409666885655,1.2446191214382452,16.988717272423198,1.2446191214382452,1.2446191214382452,3.323388091727446,24.394575215686178,14.679388987986355,98.96344052709146,1.105284547807448,37.742885147986435,1.105284547807448,1.5893841589313724,1.5893841589313724,0.0,34.19740855387268,2.4560242482865293,1.2446191214382452,12.712898921777782,126.86603160700105,1.1019495334032763,1.2479409666885655,1.3165384296401417,1.2446191214382452,1.2446191214382452,1.2479409666885655,0.0,14.679388987986355,387.8777837611912,81.14729763937383,56.34033218702894,15.617120232158296,13.250485990534266,8.723116300820948,1.8146997743711306,106.09822772159247,1.7333974401750885,3.3852608893466187,3.323388091727446,0.0,1.2446191214382452,179.5102401132571,0.0,1.105284547807448,78.13494867669526,1.105284547807448,1.2479409666885655,11.983716002283481,1.1019495334032763,3.148329596438257,14.679388987986355,11.57352389769549
stayhome,14.658107499860119,15.196520222959972,14.738451978036114,19.77110324679941,18.711039199474623,54.184803782656225,14.662308386864739,36.850570620396965,14.692841820317577,36.850570620396965,14.62117726576287,342.2197783480599,511.5220682325813,14.692841820317577,14.673829484283175,14.662308386864739,36.850570620396965,19.77110324679941,18.711039199474623,20.18298785561351,14.797623658036425,14.658107499860119,14.62117726576287,46.13590305250161,34.77862482192848,16.557079333565525,14.655845153326618,14.673829484283175,14.834569051089105,14.658107499860119,14.625081474266336,61.71015784121068,14.797623658036425,14.679388987986355,18.69446590244022,112026.24077979516,14.738451978036114,14.679388987986355,14.834569051089105,14.679388987986355,16.785829726232382,14.655845153326618,14.692841820317577,18.711039199474623,14.664792483699744,56.880871953253,14.797623658036425,14.692841820317577,23.935028881120612,14.738451978036114,14.692841820317577,56.880871953253,14.78499838110427,14.625081474266336,14.62117726576287,14.992689444687011,0.0,14.679388987986355,36.850570620396965,14.738451978036114,81.30255457149929,14.62117726576287,14.658107499860119,22.021511287290732,14.658107499860119,14.658107499860119,14.797623658036425,28.617492941998467,0.0,98.08437929555146,14.662308386864739,39.839577503500834,14.662308386864739,14.655845153326618,14.655845153326618,14.679388987986355,36.850570620396965,14.834569051089105,14.658107499860119,18.81761839659997,126.94201775284917,14.615798326370479,14.62117726576287,14.692841820317577,14.658107499860119,14.658107499860119,14.62117726576287,14.679388987986355,0.0,388.20337002715337,81.30255457149929,56.880871953253,20.37605208932966,19.77110324679941,16.557079333565525,14.738451978036114,107.1236253237599,14.394891044512207,14.744265795030074,14.797623658036425,14.679388987986355,14.658107499860119,178.05589533234925,14.679388987986355,14.662308386864739,78.62978334674338,14.662308386864739,14.62117726576287,17.726000164138433,14.615798326370479,15.16147734471525,0.0,18.711039199474623
indiafightscoronavirus,387.8803302029655,387.94673099678806,387.9290577295239,385.98533082658054,387.52339384730334,388.98456687228924,387.9009838314463,385.59698329977084,387.8522443192826,385.59698329977084,387.89587331444903,518.1184889922112,621.9421445257439,387.8522443192826,387.8542812749103,387.9009838314463,385.59698329977084,385.98533082658054,387.52339384730334,388.25350174697707,387.7815743227305,387.8803302029655,387.89587331444903,388.1798112265621,387.6789479207779,387.42580337725707,387.8656566830141,387.8542812749103,387.8254743306757,387.8803302029655,387.8249351858962,388.6070910783945,387.7815743227305,387.8777837611912,387.07755513264425,111965.9543952769,387.9290577295239,387.8777837611912,387.8254743306757,387.8777837611912,386.92150296290714,387.8656566830141,387.8522443192826,387.52339384730334,387.92605671002644,392.00593571944756,387.7815743227305,387.8522443192826,387.4489708776834,387.9290577295239,387.8522443192826,392.00593571944756,387.72923719544224,387.8249351858962,387.89587331444903,387.49014600285324,388.20337002715337,387.8777837611912,385.59698329977084,387.9290577295239,392.90311103032985,387.89587331444903,387.8803302029655,386.97170148539806,387.8803302029655,387.8803302029655,387.7815743227305,387.675555525045,388.20337002715337,396.9434824738776,387.9009838314463,387.5510529841201,387.9009838314463,387.8656566830141,387.8656566830141,387.8777837611912,385.59698329977084,387.8254743306757,387.8803302029655,387.0312504151291,398.7651922518549,387.92641212738465,387.89587331444903,387.8522443192826,387.8803302029655,387.8803302029655,387.89587331444903,387.8777837611912,388.20337002715337,0.0,392.90311103032985,392.00593571944756,387.6898153336164,385.98533082658054,387.42580337725707,387.9290577295239,392.65950915075194,387.7552841689618,387.7395381310543,387.7815743227305,387.8777837611912,387.8803302029655,409.5607688269781,387.8777837611912,387.9009838314463,390.90126361989707,387.9009838314463,387.89587331444903,388.111424781901,387.92641212738465,387.74919406799995,388.20337002715337,387.52339384730334
auspol,81.16675355915169,80.99268393837812,81.21589066832532,81.68481339191739,78.88606340750799,86.11479254624125,81.07633303927697,82.8215292214185,81.1140011881442,82.8215292214185,81.06367104106461,333.8982766477072,490.4906339867108,81.1140011881442,81.03001867318058,81.07633303927697,82.8215292214185,81.68481339191739,78.88606340750799,81.32649238537884,80.67418740520344,81.16675355915169,81.06367104106461,87.42318337841785,83.61180102197063,80.42474657806854,81.05581922920064,81.03001867318058,80.83156960321229,81.16675355915169,80.9594863244792,94.37075605868236,80.67418740520344,81.14729763937383,80.51587968413469,111987.48311412823,81.21589066832532,81.14729763937383,80.83156960321229,81.14729763937383,81.34165295445372,81.05581922920064,81.1140011881442,78.88606340750799,81.20169041796966,89.95815104232355,80.67418740520344,81.1140011881442,81.6034886100814,81.21589066832532,81.1140011881442,89.95815104232355,81.05675151155444,80.9594863244792,81.06367104106461,81.26241238804892,81.30255457149929,81.14729763937383,82.8215292214185,81.21589066832532,0.0,81.06367104106461,81.16675355915169,81.32829579210154,81.16675355915169,81.16675355915169,80.67418740520344,81.92516927485795,81.30255457149929,43.85254238977327,81.07633303927697,85.11755047423917,81.07633303927697,81.05581922920064,81.05581922920064,81.14729763937383,82.8215292214185,80.83156960321229,81.16675355915169,78.84546408674628,136.04798863229766,81.13549351450702,81.06367104106461,81.1140011881442,81.16675355915169,81.16675355915169,81.06367104106461,81.14729763937383,81.30255457149929,392.90311103032985,0.0,89.95815104232355,78.76701071585595,81.68481339191739,80.42474657806854,81.21589066832532,126.01714136553571,81.07080447261903,80.76815715175672,80.67418740520344,81.14729763937383,81.16675355915169,136.94844256075316,81.14729763937383,81.07633303927697,103.37347900226835,81.07633303927697,81.06367104106461,79.2044133248207,81.13549351450702,81.06214539908788,81.30255457149929,78.88606340750799
nrl,56.412055309069096,56.40490313925938,56.25263249204529,57.121531945398004,55.3537303022322,64.8410351919934,56.2807325087123,59.264567410992704,56.38603580493877,59.264567410992704,56.37608195749758,308.78012776794486,502.3109899799339,56.38603580493877,56.31243198586825,56.2807325087123,59.264567410992704,57.121531945398004,55.3537303022322,55.963725529734354,56.19433528068097,56.412055309069096,56.37608195749758,68.97754507500278,62.7947266331185,56.38513300212839,56.324067596864055,56.31243198586825,55.95034979875528,56.412055309069096,56.39655862408731,79.56760045606191,56.19433528068097,56.34033218702894,57.57664346959132,112007.01796527907,56.25263249204529,56.34033218702894,55.95034979875528,56.34033218702894,56.843537245733835,56.324067596864055,56.38603580493877,55.3537303022322,56.407297338686625,0.0,56.19433528068097,56.38603580493877,58.37783562326608,56.25263249204529,56.38603580493877,0.0,56.2825032347029,56.39655862408731,56.37608195749758,56.494051683568195,56.880871953253,56.34033218702894,59.264567410992704,56.25263249204529,89.95815104232355,56.37608195749758,56.412055309069096,56.90467353755837,56.412055309069096,56.412055309069096,56.19433528068097,58.522005465003076,56.880871953253,104.06284719024681,56.2807325087123,65.57276837062355,56.2807325087123,56.324067596864055,56.324067596864055,56.34033218702894,59.264567410992704,55.95034979875528,56.412055309069096,55.700465766521575,131.412793117674,56.37723518947604,56.37608195749758,56.38603580493877,56.412055309069096,56.412055309069096,56.37608195749758,56.34033218702894,56.880871953253,392.00593571944756,89.95815104232355,0.0,56.659013307977546,57.121531945398004,56.38513300212839,56.25263249204529,113.77976175306347,56.35856330748403,56.11379613640959,56.19433528068097,56.34033218702894,56.412055309069096,176.63992567547768,56.34033218702894,56.2807325087123,92.59097976248226,56.2807325087123,56.37608195749758,56.22289349759495,56.37723518947604,56.25365106629433,56.880871953253,55.3537303022322
nzlockdown,15.701912815206546,14.278340105026295,15.752562860689883,20.388248801723062,17.734052972006992,52.49043378529658,15.64749187311903,36.26182138152857,15.683980318489514,36.26182138152857,15.622882571656731,338.7745224837464,508.23545886539875,15.683980318489514,15.734272096401845,15.64749187311903,36.26182138152857,20.388248801723062,17.734052972006992,21.548903625878353,13.095291365719097,15.701912815206546,15.622882571656731,46.447821565707095,35.15890865953302,17.447873117050705,15.740346561771345,15.734272096401845,15.674213545216423,15.701912815206546,15.660788460078232,61.70001395890672,13.095291365719097,15.617120232158296,18.935330063662043,112022.866410357,15.752562860689883,15.617120232158296,15.674213545216423,15.617120232158296,18.285452068825943,15.740346561771345,15.683980318489514,17.734052972006992,15.734511726509732,56.659013307977546,13.095291365719097,15.683980318489514,23.491757998698453,15.752562860689883,15.683980318489514,56.659013307977546,15.70966881822059,15.660788460078232,15.622882571656731,15.889980084908892,20.37605208932966,15.617120232158296,36.26182138152857,15.752562860689883,78.76701071585595,15.622882571656731,15.701912815206546,21.89534212491937,15.701912815206546,15.701912815206546,13.095291365719097,25.974352670556527,20.37605208932966,93.84690199296398,15.64749187311903,40.0639726833829,15.64749187311903,15.740346561771345,15.740346561771345,15.617120232158296,36.26182138152857,15.674213545216423,15.701912815206546,18.494702070205,126.18569007266935,15.579962498944548,15.622882571656731,15.683980318489514,15.701912815206546,15.701912815206546,15.622882571656731,15.617120232158296,20.37605208932966,387.6898153336164,78.76701071585595,56.659013307977546,0.0,20.388248801723062,17.447873117050705,15.752562860689883,106.78608985214476,15.681174648154153,14.602076492609891,13.095291365719097,15.617120232158296,15.701912815206546,175.62991701108533,15.617120232158296,15.64749187311903,78.441114078187,15.64749187311903,15.622882571656731,16.237354338161023,15.579962498944548,15.7163474044475,20.37605208932966,17.734052972006992
workforce,13.2531563065339,13.845797710891885,13.26312989372545,0.0,16.934003364988204,54.38010134634611,13.230560837495059,35.20278705276976,13.251607871275175,35.20278705276976,13.2621870210214,342.6502562742355,511.8730450796096,13.251607871275175,13.232249886281936,13.230560837495059,35.20278705276976,0.0,16.934003364988204,19.839201640429305,13.5758028530366,13.2531563065339,13.2621870210214,45.3726361213731,33.899358528343406,15.338597373909884,13.218613750502119,13.232249886281936,13.223388962381051,13.2531563065339,13.385744692850224,61.01042524837715,13.5758028530366,13.250485990534266,18.063797928791608,112025.85226853931,13.26312989372545,13.250485990534266,13.223388962381051,13.250485990534266,15.595631482636655,13.218613750502119,13.251607871275175,16.934003364988204,13.25967817611262,57.121531945398004,13.5758028530366,13.251607871275175,23.120622341844236,13.26312989372545,13.251607871275175,57.121531945398004,13.18142913067998,13.385744692850224,13.2621870210214,13.390403491436887,19.77110324679941,13.250485990534266,35.20278705276976,13.26312989372545,81.68481339191739,13.2621870210214,13.2531563065339,21.121597969885787,13.2531563065339,13.2531563065339,13.5758028530366,27.14235417798209,19.77110324679941,99.41833448573426,13.230560837495059,39.0443258341019,13.230560837495059,13.218613750502119,13.218613750502119,13.250485990534266,35.20278705276976,13.223388962381051,13.2531563065339,17.431064584815662,126.21785750462057,13.264284721844747,13.2621870210214,13.251607871275175,13.2531563065339,13.2531563065339,13.2621870210214,13.250485990534266,19.77110324679941,385.98533082658054,81.68481339191739,57.121531945398004,20.388248801723062,0.0,15.338597373909884,13.26312989372545,104.69265595120669,13.245894715401352,13.459061944868042,13.5758028530366,13.250485990534266,13.2531563065339,178.44577097351115,13.250485990534266,13.230560837495059,78.23674169947743,13.230560837495059,13.2621870210214,17.629555119337986,13.264284721844747,13.708333410043329,19.77110324679941,16.934003364988204
earnthefern,8.689002324712417,9.590964823580563,8.749031216394343,15.338597373909884,14.299819364656258,53.08019883627403,8.706752544825754,34.02475011290433,8.621307233326581,34.02475011290433,8.6073652142464,342.18202805682415,511.40954100146945,8.621307233326581,8.561657344139638,8.706752544825754,34.02475011290433,15.338597373909884,14.299819364656258,16.430891711969842,9.117353447684014,8.689002324712417,8.6073652142464,43.660304966605906,31.712160857878967,0.0,8.644865127017152,8.561657344139638,8.289385007248441,8.689002324712417,8.7059309927938,59.484902755788724,9.117353447684014,8.723116300820948,15.221890475090712,112025.3174900565,8.749031216394343,8.723116300820948,8.289385007248441,8.723116300820948,12.20114593728427,8.644865127017152,8.621307233326581,14.299819364656258,8.723653807389852,56.38513300212839,9.117353447684014,8.621307233326581,20.18551999222779,8.749031216394343,8.621307233326581,56.38513300212839,8.523809657067668,8.7059309927938,8.6073652142464,8.980351864702778,16.557079333565525,8.723116300820948,34.02475011290433,8.749031216394343,80.42474657806854,8.6073652142464,8.689002324712417,18.281514324317957,8.689002324712417,8.689002324712417,9.117353447684014,25.147693543064776,16.557079333565525,98.17454334862201,8.706752544825754,37.03704525755332,8.706752544825754,8.644865127017152,8.644865127017152,8.723116300820948,34.02475011290433,8.289385007248441,8.689002324712417,12.733594436436226,124.6292902694214,8.694436324301975,8.6073652142464,8.621307233326581,8.689002324712417,8.689002324712417,8.6073652142464,8.723116300820948,16.557079333565525,387.42580337725707,80.42474657806854,56.38513300212839,17.447873117050705,15.338597373909884,0.0,8.749031216394343,104.33298836892115,8.726157975146405,8.947457974437846,9.117353447684014,8.723116300820948,8.689002324712417,177.31719228050994,8.723116300820948,8.706752544825754,76.72992145807198,8.706752544825754,8.6073652142464,7.788161942749525,8.694436324301975,9.441739508240039,16.557079333565525,14.299819364656258
hair,1.6186957187837152,4.118572160333327,0.0,13.26312989372545,11.713253962996701,53.918273456766876,1.5400943283454052,34.239428019382665,1.7253785770824799,34.239428019382665,1.6258643182523793,343.01724393134475,512.8998456647664,1.7253785770824799,2.0832810206458063,1.5400943283454052,34.239428019382665,13.26312989372545,11.713253962996701,15.926183461347307,3.582742213077433,1.6186957187837152,1.6258643182523793,44.434292316885944,32.20675672153449,8.749031216394343,1.868780966875217,2.0832810206458063,2.557735538555913,1.6186957187837152,2.3459761498025458,60.64540401699848,3.582742213077433,1.8146997743711306,13.5183819446395,112028.59052743754,0.0,1.8146997743711306,2.557735538555913,1.8146997743711306,9.889723122693244,1.868780966875217,1.7253785770824799,11.713253962996701,1.4693654403247978,56.25263249204529,3.582742213077433,1.7253785770824799,19.916460607989602,0.0,1.7253785770824799,56.25263249204529,2.3861072077000123,2.3459761498025458,1.6258643182523793,3.4464572044653807,14.738451978036114,1.8146997743711306,34.239428019382665,0.0,81.21589066832532,1.6258643182523793,1.6186957187837152,16.943793621278022,1.6186957187837152,1.6186957187837152,3.582742213077433,24.618249993911306,14.738451978036114,99.03723929872828,1.5400943283454052,37.76231656139425,1.5400943283454052,1.868780966875217,1.868780966875217,1.8146997743711306,34.239428019382665,2.557735538555913,1.6186957187837152,12.742980077656531,126.85002727451811,1.5055538168522564,1.6258643182523793,1.7253785770824799,1.6186957187837152,1.6186957187837152,1.6258643182523793,1.8146997743711306,14.738451978036114,387.9290577295239,81.21589066832532,56.25263249204529,15.752562860689883,13.26312989372545,8.749031216394343,0.0,105.99240118368134,2.0490117858608587,3.533781214567944,3.582742213077433,1.8146997743711306,1.6186957187837152,179.55486997809402,1.8146997743711306,1.5400943283454052,78.14924850278896,1.5400943283454052,1.6258643182523793,12.001508153964442,1.5055538168522564,4.451190928742303,14.738451978036114,11.713253962996701
trustardern,106.0965727000559,106.02552624348296,105.99240118368134,104.69265595120669,105.4686026810009,109.02833780863047,105.99098802414284,107.36795482596781,106.0522138182112,107.36795482596781,106.06222250532615,338.3451427027643,501.595926023322,106.0522138182112,105.89271508134412,105.99098802414284,107.36795482596781,104.69265595120669,105.4686026810009,103.82357528417415,106.0950070931824,106.0965727000559,106.06222250532615,108.47552244111975,106.07881243311,104.33298836892115,105.95535494982921,105.89271508134412,105.66138130608564,106.0965727000559,105.98999802608971,113.65777042537952,106.0950070931824,106.09822772159247,106.00604287839253,111986.7851000762,105.99240118368134,106.09822772159247,105.66138130608564,106.09822772159247,104.5604435805625,105.95535494982921,106.0522138182112,105.4686026810009,106.11439724803712,113.77976175306347,106.0950070931824,106.0522138182112,104.01110091439757,105.99240118368134,106.0522138182112,113.77976175306347,105.7731055374285,105.98999802608971,106.06222250532615,105.9615884016859,107.1236253237599,106.09822772159247,107.36795482596781,105.99240118368134,126.01714136553571,106.06222250532615,106.0965727000559,105.70858691340759,106.0965727000559,106.0965727000559,106.0950070931824,104.37587045655165,107.1236253237599,138.12062326856426,105.99098802414284,107.13240439503737,105.99098802414284,105.95535494982921,105.95535494982921,106.09822772159247,107.36795482596781,105.66138130608564,106.0965727000559,104.16748710962922,147.5121097906661,106.11557768815968,106.06222250532615,106.0522138182112,106.0965727000559,106.0965727000559,106.06222250532615,106.09822772159247,107.1236253237599,392.65950915075194,126.01714136553571,113.77976175306347,106.78608985214476,104.69265595120669,104.33298836892115,105.99240118368134,0.0,106.04756088737861,105.80936817239814,106.0950070931824,106.09822772159247,106.0965727000559,189.374415107572,106.09822772159247,105.99098802414284,121.3355308995413,105.99098802414284,106.06222250532615,104.83991170550526,106.11557768815968,106.10951349837602,107.1236253237599,105.4686026810009
nz,1.5307392301754306,4.232104615501775,2.0490117858608587,13.245894715401352,11.625147182506383,53.90550361779288,1.5248572452854547,34.14366926715331,1.6137337241489662,34.14366926715331,1.521304185550252,343.34681187321615,512.8274188253,1.6137337241489662,2.0455357013014868,1.5248572452854547,34.14366926715331,13.245894715401352,11.625147182506383,15.818058020290845,3.490488361903768,1.5307392301754306,1.521304185550252,44.420882325198484,32.193390987592124,8.726157975146405,1.8282044194987301,2.0455357013014868,2.5847740452636825,1.5307392301754306,2.3200767676480916,60.60107649398775,3.490488361903768,1.7333974401750885,13.379073348480706,112028.50437880955,2.0490117858608587,1.7333974401750885,2.5847740452636825,1.7333974401750885,9.856905940320699,1.8282044194987301,1.6137337241489662,11.625147182506383,1.4276153335545687,56.35856330748403,3.490488361903768,1.6137337241489662,19.97375595504884,2.0490117858608587,1.6137337241489662,56.35856330748403,2.2127605769000844,2.3200767676480916,1.521304185550252,3.2019386510699372,14.394891044512207,1.7333974401750885,34.14366926715331,2.0490117858608587,81.07080447261903,1.521304185550252,1.5307392301754306,16.921979566999383,1.5307392301754306,1.5307392301754306,3.490488361903768,24.545552834596243,14.394891044512207,98.85769221818373,1.5248572452854547,37.730056276629455,1.5248572452854547,1.8282044194987301,1.8282044194987301,1.7333974401750885,34.14366926715331,2.5847740452636825,1.5307392301754306,12.650103684716463,126.80968885739723,1.4334097912192592,1.521304185550252,1.6137337241489662,1.5307392301754306,1.5307392301754306,1.521304185550252,1.7333974401750885,14.394891044512207,387.7552841689618,81.07080447261903,56.35856330748403,15.681174648154153,13.245894715401352,8.726157975146405,2.0490117858608587,106.04756088737861,0.0,3.3054189495152553,3.490488361903768,1.7333974401750885,1.5307392301754306,179.14636343073272,1.7333974401750885,1.5248572452854547,78.09808432368285,1.5248572452854547,1.521304185550252,11.98431552767885,1.4334097912192592,4.361395419486213,14.394891044512207,11.625147182506383
day21oflockdown,3.3177382426347877,5.034315903117668,3.533781214567944,13.459061944868042,11.704497034231903,53.43909655334043,3.2705565193442157,34.040950555165935,3.381416597781676,34.040950555165935,3.339319177469698,342.9635782772315,511.69557445888864,3.381416597781676,3.5668857599323704,3.2705565193442157,34.040950555165935,13.459061944868042,11.704497034231903,16.067668626250136,4.230250209123597,3.3177382426347877,3.339319177469698,44.38670434708553,32.222495230466116,8.947457974437846,3.419518387843569,3.5668857599323704,3.6623811255413865,3.3177382426347877,3.6649764860319465,60.52634511065999,4.230250209123597,3.3852608893466187,13.058562295664647,112027.6579938455,3.533781214567944,3.3852608893466187,3.6623811255413865,3.3852608893466187,10.052080369680848,3.419518387843569,3.381416597781676,11.704497034231903,3.3022292529454886,56.11379613640959,4.230250209123597,3.381416597781676,19.501889012201772,3.533781214567944,3.381416597781676,56.11379613640959,3.588523386821237,3.6649764860319465,3.339319177469698,4.3458190092733995,14.744265795030074,3.3852608893466187,34.040950555165935,3.533781214567944,80.76815715175672,3.339319177469698,3.3177382426347877,17.01121722783124,3.3177382426347877,3.3177382426347877,4.230250209123597,24.55250306461872,14.744265795030074,97.6939118153167,3.2705565193442157,37.71813919883317,3.2705565193442157,3.419518387843569,3.419518387843569,3.3852608893466187,34.040950555165935,3.6623811255413865,3.3177382426347877,12.675730094119894,126.56382113982154,3.071371704517203,3.339319177469698,3.381416597781676,3.3177382426347877,3.3177382426347877,3.339319177469698,3.3852608893466187,14.744265795030074,387.7395381310543,80.76815715175672,56.11379613640959,14.602076492609891,13.459061944868042,8.947457974437846,3.533781214567944,105.80936817239814,3.3054189495152553,0.0,4.230250209123597,3.3852608893466187,3.3177382426347877,178.63570155385656,3.3852608893466187,3.2705565193442157,78.01463613159501,3.2705565193442157,3.339319177469698,10.645493192559249,3.071371704517203,5.159743072509178,14.744265795030074,11.704497034231903
eggfree,3.2942136180679666,4.569810906239237,3.582742213077433,13.5758028530366,11.547782467397882,53.53230685953618,3.2631897358488815,34.10653064242687,3.321709111898607,34.10653064242687,3.165418008709778,342.87027684688724,512.5148061420871,3.321709111898607,3.519072179178325,3.2631897358488815,34.10653064242687,13.5758028530366,11.547782467397882,16.186720124471716,0.0,3.2942136180679666,3.165418008709778,44.39896177532389,32.183733744807185,9.117353447684014,3.4638482043079435,3.519072179178325,3.8331611337334954,3.2942136180679666,3.6569403901162016,60.53529975131299,0.0,3.323388091727446,13.466033326911221,112027.69802594387,3.582742213077433,3.323388091727446,3.8331611337334954,3.323388091727446,10.301813810884848,3.4638482043079435,3.321709111898607,11.547782467397882,3.2672734161152674,56.19433528068097,0.0,3.321709111898607,19.968862818897733,3.582742213077433,3.321709111898607,56.19433528068097,3.6868576690984134,3.6569403901162016,3.165418008709778,4.361342867722872,14.797623658036425,3.323388091727446,34.10653064242687,3.582742213077433,80.67418740520344,3.165418008709778,3.2942136180679666,17.06806427794331,3.2942136180679666,3.2942136180679666,0.0,24.14655282138485,14.797623658036425,98.42565035798404,3.2631897358488815,37.69113182830088,3.2631897358488815,3.4638482043079435,3.4638482043079435,3.323388091727446,34.10653064242687,3.8331611337334954,3.2942136180679666,12.573008774439128,126.59818801334357,3.2455759985360317,3.165418008709778,3.321709111898607,3.2942136180679666,3.2942136180679666,3.165418008709778,3.323388091727446,14.797623658036425,387.7815743227305,80.67418740520344,56.19433528068097,13.095291365719097,13.5758028530366,9.117353447684014,3.582742213077433,106.0950070931824,3.490488361903768,4.230250209123597,0.0,3.323388091727446,3.2942136180679666,178.748124458768,3.323388091727446,3.2631897358488815,77.911444341993,3.2631897358488815,3.165418008709778,12.111872102195685,3.2455759985360317,5.057266857910063,14.797623658036425,11.547782467397882
